reaction_id,reaction_name,reaction_equation,flux,lower_bound,upper_bound,reversible
RECOAH10,3 hydroxyacyl Coa dehydratase   3R  3 hydroxynonanoyl CoA,R_3hnonacoa_c <=> h2o_c + nona2coa_c,0.0,-1000.0,1000.0,True
RECOAH11,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenyldecanoyl CoA,R_3hpdecacoa_c <=> h2o_c + pdca2coa_c,0.0,-1000.0,1000.0,True
RECOAH12,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenylnonanoyl CoA,R_3hpnonacoa_c <=> h2o_c + pnona2coa_c,0.0,-1000.0,1000.0,True
RECOAH13,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenyloctanoyl CoA,R_3hpoctacoa_c <=> h2o_c + pocta2coa_c,0.0,-1000.0,1000.0,True
RECOAH14,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenylheptanoyl CoA,R_3hphpcoa_c <=> h2o_c + php2coa_c,0.0,-1000.0,1000.0,True
RECOAH15,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenylhexanoyl CoA,R_3hphxacoa_c <=> h2o_c + phxa2coa_c,0.0,-1000.0,1000.0,True
RECOAH16,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenylpentanoyl CoA,R_3hpptcoa_c <=> h2o_c + ppt2coa_c,0.0,-1000.0,1000.0,True
RECOAH17,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyphenylbutanoyl CoA,R_3hpbcoa_c <=> h2o_c + pb2coa_c,0.0,-1000.0,1000.0,True
RECOAH19,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy 6 acetylthiohexanoyl CoA,R_3h6athcoa_c <=> 6ath2coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH2,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyhexanoyl CoA,R_3hhcoa_c <=> h2o_c + hx2coa_c,0.0,-1000.0,1000.0,True
RECOAH20,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy 4 acetylthiobutanoyl CoA,R_3h4atbcoa_c <=> 4atb2coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH21,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy  7Z  tetradecenyl CoA,R_3hcmrs7ecoa_c <=> h2o_c + tde2coa_c,0.0,-1000.0,1000.0,True
RECOAH22,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy  5Z  dodedecenyl CoA,R_3hcddec5ecoa_c <=> dde2coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH23,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy  5Z  tetradecenyl CoA,R_3htd5coa_c <=> h2o_c + tded5_2_coa_c,0.0,-1000.0,1000.0,True
RECOAH24,3 hydroxyacyl Coa dehydratase   3R  3 hydroxy 5Z 8Z  tetradecedienyl CoA,R_3htd58coa_c <=> h2o_c + td58_2_coa_c,0.0,-1000.0,1000.0,True
RECOAH25,3 hydroxyacyl Coa dehydratase   R  3 hydroxy  6Z  dodedecenyl CoA,R_3hdd6coa_c <=> dd6_2_coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH26,3 hydroxyacyl Coa dehydratase   R  3 hydroxy  4Z  decenyl CoA,R3hdec4coa_c <=> dec4_2_coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH3,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyoctanoyl CoA,R_3hocoa_c <=> h2o_c + oc2coa_c,0.0,-1000.0,1000.0,True
RECOAH4,3 hydroxyacyl Coa dehydratase   3R  3 hydroxydecanoyl CoA,R_3hdcoa_c <=> dc2coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH5,3 hydroxyacyl Coa dehydratase   3R  3 hydroxydodecanoyl CoA,R_3hddcoa_c <=> dd2coa_c + h2o_c,0.0,-1000.0,1000.0,True
RECOAH6,3 hydroxyacyl Coa dehydratase   3R  3 hydroxytetradecanoyl CoA,R_3hmrscoa_c <=> h2o_c + td2coa_c,0.0,-1000.0,1000.0,True
RECOAH7,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyhexadecanoyl CoA,R_3hhdcoa_c <=> h2o_c + hdd2coa_c,0.0,-1000.0,1000.0,True
RECOAH8,3 hydroxyacyl Coa dehydratase   3R  3 hydroxypentanoyl CoA,R_3hptcoa_c <=> h2o_c + pt2coa_c,0.0,-1000.0,1000.0,True
RECOAH9,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyheptanoyl CoA,R_3hhpcoa_c <=> h2o_c + hp2coa_c,0.0,-1000.0,1000.0,True
RHACOAE100,R hydroxy acyl CoA thioesterase  C100,R_3hdcoa_c + h2o_c --> R_3hdcaa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE120,R hydroxy acyl CoA thioesterase  C120,R_3hddcoa_c + h2o_c --> R_3hdda_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE121,R hydroxy acyl CoA thioesterase  C121,R_3hcddec5ecoa_c + h2o_c --> R_3hdd5ea_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE121d6,R hydroxy acyl CoA thioesterase  C121d6,R_3hdd6coa_c + h2o_c --> R_3hdd6e_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE140,R hydroxy acyl CoA thioesterase  C140,R_3hmrscoa_c + h2o_c --> R_3httdca_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE141,R hydroxy acyl CoA thioesterase  C141,R_3hcmrs7ecoa_c + h2o_c --> R_3hcmrs7e_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE141d5,R hydroxy acyl CoA thioesterase  C141,R_3htd5coa_c + h2o_c --> R_3htd5e_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE142,R hydroxy acyl CoA thioesterase  C142,R_3htd58coa_c + h2o_c --> R_3htd58e_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE160,R hydroxy acyl CoA thioesterase  C160,R_3hhdcoa_c + h2o_c --> R_3hhdca_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE50,R hydroxy acyl CoA thioesterase  C50,R_3hptcoa_c + h2o_c --> R_3hpt_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE60,R hydroxy acyl CoA thioesterase  C60,R_3hhcoa_c + h2o_c --> R_3hhxa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE70,R hydroxy acyl CoA thioesterase  C70,R_3hhpcoa_c + h2o_c --> R_3hhpa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE80,R hydroxy acyl CoA thioesterase  C80,R_3hocoa_c + h2o_c --> R_3hocta_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAE90,R hydroxy acyl CoA thioesterase  C90,R_3hnonacoa_c + h2o_c --> R_3hnonaa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP100,R hydroxy phenyl acyl CoA thioesterase  Phenyl C100,R_3hpdecacoa_c + h2o_c --> R_3hpdeca_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP101,R hydroxy phenyl acyl CoA thioesterase  C101,R3hdec4coa_c + h2o_c --> R3hdec4e_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP40,R hydroxy phenyl acyl CoA thioesterase  Phenyl C40,R_3hpbcoa_c + h2o_c --> R_3hpba_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP50,R hydroxy phenyl acyl CoA thioesterase  Phenyl C50,R_3hpptcoa_c + h2o_c --> R_3hppta_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP60,R hydroxy phenyl acyl CoA thioesterase  Phenyl C60,R_3hphxacoa_c + h2o_c --> R_3hphxa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP70,R hydroxy phenyl acyl CoA thioesterase  Phenyl C70,R_3hphpcoa_c + h2o_c --> R_3hphpa_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP80,R hydroxy phenyl acyl CoA thioesterase  Phenyl C80,R_3hpoctacoa_c + h2o_c --> R_3hpocta_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAEP90,R hydroxy phenyl acyl CoA thioesterase  Phenyl C90,R_3hpnonacoa_c + h2o_c --> R_3hpnona_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAET40,R hydroxy acetylthio acyl CoA thioesterase  Acetylthio C40,R_3h4atbcoa_c + h2o_c --> R_3h4atba_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOAET60,R hydroxy acetylthio acyl CoA thioesterase  Acetylthio C60,R_3h6athcoa_c + h2o_c --> R_3h6atha_c + coa_c + h_c,0.0,0.0,1000.0,False
RHACOARP100,R  Hydroxyacyl CoANADP oxidoreductase,3opdecacoa_c + h_c + nadph_c <=> R_3hpdecacoa_c + nadp_c,0.0,-1000.0,1000.0,True
RHACOARP60,R  Hydroxyacyl CoANADP oxidoreductase,3ophxacoa_c + h_c + nadph_c <=> R_3hphxacoa_c + nadp_c,0.0,-1000.0,1000.0,True
RHACOARP70,R  Hydroxyacyl CoANADP oxidoreductase,3ophpcoa_c + h_c + nadph_c <=> R_3hphpcoa_c + nadp_c,0.0,-1000.0,1000.0,True
RHACOARP80,R  Hydroxyacyl CoANADP oxidoreductase,3opoctacoa_c + h_c + nadph_c <=> R_3hpoctacoa_c + nadp_c,0.0,-1000.0,1000.0,True
RHAP40tex,R 3 Hydroxyphenyl acid transport diffusion C40  extracellularperiplasm,R_3hpba_p <=> R_3hpba_e,0.0,-1000.0,1000.0,True
RHAP40tpp,R 3 Hydroxyphenyl acid transport diffusion C40   periplasm,R_3hpba_p <=> R_3hpba_c,0.0,-1000.0,1000.0,True
RHAP50tex,R 3 Hydroxyphenyl acid transport diffusion C50  extracellularperiplasm,R_3hppta_p <=> R_3hppta_e,0.0,-1000.0,1000.0,True
RHAP50tpp,R 3 Hydroxyphenyl acid transport diffusion C50   periplasm,R_3hppta_p <=> R_3hppta_c,0.0,-1000.0,1000.0,True
RHAP80tex,R 3 Hydroxyphenyl acid transport diffusion C80  extracellularperiplasm,R_3hpocta_p <=> R_3hpocta_e,0.0,-1000.0,1000.0,True
RHAP80tpp,R 3 Hydroxyphenyl acid transport diffusion C80   periplasm,R_3hpocta_p <=> R_3hpocta_c,0.0,-1000.0,1000.0,True
RHAP90tex,R 3 Hydroxyphenyl acid transport diffusion C90  extracellularperiplasm,R_3hpnona_p <=> R_3hpnona_e,0.0,-1000.0,1000.0,True
RHAP90tpp,R 3 Hydroxyphenyl acid transport diffusion C90   periplasm,R_3hpnona_p <=> R_3hpnona_c,0.0,-1000.0,1000.0,True
RHAT40tex,R 3 Hydroxyacetylthio acid transport diffusion C40  extracellularperiplasm,R_3h4atba_p <=> R_3h4atba_e,0.0,-1000.0,1000.0,True
RHAT40tpp,R 3 Hydroxyacetylthio acid transport diffusion C40   periplasm,R_3h4atba_p <=> R_3h4atba_c,0.0,-1000.0,1000.0,True
RIBabc,D-ribose transport via ABC system,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,0.0,0.0,1000.0,False
RNAMtex,Nicotinamide riboside transport into periplasm,rnam_e --> rnam_p,0.0,0.0,1000.0,False
RNAMtpp,Nicotinamide riboside transport,rnam_p --> rnam_c,0.0,0.0,1000.0,False
RNDR1,Ribonucleoside-diphosphate reductase (ADP),adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RNDR1b,Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,0.0,0.0,1000.0,False
RNDR2,Ribonucleoside-diphosphate reductase (GDP),gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RNDR2b,Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin),gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,0.01072067714995282,0.0,1000.0,False
RNDR3,Ribonucleoside-diphosphate reductase (CDP),cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,0.01072067714995284,0.0,1000.0,False
RNDR3b,Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin),cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,0.0,0.0,1000.0,False
RNDR4,Ribonucleoside-diphosphate reductase (UDP),trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RNDR4b,Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin),grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,0.01038298990656494,0.0,1000.0,False
RNMK,Ribosylnicotinamide kinase,atp_c + rnam_c --> adp_c + h_c + nmn_c,0.0,0.0,1000.0,False
RNTR1,Ribonucleoside triphosphate reductase  ATP,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,0.010382989906564959,0.0,1000.0,False
RNTR2,Ribonucleoside triphosphate reductase  GTP,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RNTR3,Ribonucleoside triphosphate reductase  CTP,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RNTR4,Ribonucleoside triphosphate reductase  UTP,trdrd_c + utp_c --> dutp_c + h2o_c + trdox_c,0.0,0.0,1000.0,False
RPE,Ribulose 5-phosphate 3-epimerase,ru5p__D_c <=> xu5p__D_c,-0.2973059070793474,-1000.0,1000.0,True
RPI,Ribose-5-phosphate isomerase,r5p_c <=> ru5p__D_c,-0.29695195053281204,-1000.0,1000.0,True
SADT,Sulfate adenylyltransferase,atp_c + h_c + so4_c --> aps_c + ppi_c,0.0,0.0,1000.0,False
SCYSSL,S-sulfo-L-cysteine sulfite lyase,2.0 gthrd_c + scys__L_c --> cys__L_c + gthox_c + h_c + so3_c,0.0,0.0,1000.0,False
SDPDS,Succinyl-diaminopimelate desuccinylase,h2o_c + sl26da_c --> 26dap_LL_c + succ_c,0.17585172322797654,0.0,1000.0,False
SDPTA,Succinyldiaminopimelate transaminase,akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,-0.17585172322797654,-1000.0,1000.0,True
SEAHCYSHYD,Se-Adenosylselenohomocysteine hydrolase,h2o_c + seahcys_c --> adn_c + selhcys_c,0.0,0.0,1000.0,False
SEAHCYSHYD_1,Se-Adenosylselenohomocysteine hydrolase,h2o_c + seahcys_c <=> adn_c + selhcys_c,0.0,-1000.0,1000.0,True
SELCYSLY3,Selenocysteine lyase (nadph),nadph_c + selcys_c --> ala__L_c + nadp_c + seln_c,0.0,0.0,1000.0,False
SERASr,(L-seryl)adenylate synthase,atp_c + h_c + ser__L_c <=> ppi_c + seramp_c,0.0,-1000.0,1000.0,True
SERAT,Serine O-acetyltransferase,accoa_c + ser__L_c <=> acser_c + coa_c,-5.78359581293481e-17,-1000.0,1000.0,True
SERD_L,L-serine deaminase,ser__L_c --> nh4_c + pyr_c,0.0,0.0,1000.0,False
SERGLUGLNtr,Tripeptide transport,atp_c + h2o_c + serglugly_e --> adp_c + h_c + pi_c + serglugly_c,0.0,0.0,1000.0,False
SERR,Serine racemase,ser__L_c <=> ser__D_c,0.0,-1000.0,1000.0,True
SERabc,L-serine transport via ABC system,atp_c + h2o_c + ser__L_e --> adp_c + h_c + pi_c + ser__L_c,0.0,0.0,1000.0,False
SFGTHi,S-Formylglutathione hydralase,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c,0.0,0.0,1000.0,False
SHEME2abcpp,Siroheme transport via ABC system  periplasm to cytosol,atp_c + h2o_c + sheme_p --> adp_c + h_c + pi_c + sheme_c,0.0,0.0,1000.0,False
SHEMEtonex,Siroheme ton dependend transport system  extracellular to periplasm,h_p + sheme_e --> h_c + sheme_p,0.0,0.0,1000.0,False
SHGO,S-2-hydroxyglutarate oxidase,S2hglut_c + o2_c --> akg_c + h2o2_c,0.0,0.0,1000.0,False
SHK3Dr,Shikimate dehydrogenase,3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,0.1511442071180527,-1000.0,1000.0,True
SHKK,Shikimate kinase,atp_c + skm_c --> adp_c + h_c + skm5p_c,0.1511442071180527,0.0,1000.0,False
SHSL1,O-succinylhomoserine lyase (L-cysteine),cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,0.0,0.0,1000.0,False
SHSL2r,O-succinylhomoserine lyase (H2S),h2s_c + suchms_c <=> h_c + hcys__L_c + succ_c,0.0,-1000.0,1000.0,True
SKMt2,SKMt2,h_e + skm_e --> h_c + skm_c,0.0,0.0,1000.0,False
SLCYSS,O-acetyl-L-serine sulfhydrylase,acser_c + tsul_c --> ac_c + scys__L_c,0.0,0.0,1000.0,False
SLGH,,h2o_c + lacgth_c --> gthrd_c + 2.0 h_c + lac__D_c,0.0,0.0,1000.0,False
SMIA1,Staphyloferrin A Mediated Iron Acquisition,fe2_e + stfrnA_e <=> istfrnA_e,0.0,-1000.0,1000.0,True
SMIA1Eabc,Siderophore Mediated Iron Acquisition: Staphyloferrin A export,atp_c + h2o_c + stfrnA_c --> adp_c + h_c + pi_c + stfrnA_e,0.0,0.0,1000.0,False
SMIA1abc,Siderophore Mediated Iron Acquisition: Staphyloferrin A transport via ABC,atp_c + h2o_c + istfrnB_e --> adp_c + fe2_c + h_c + pi_c + stfrnB_c,0.0,0.0,1000.0,False
SMIA2abc,Siderophore Mediated Iron Acquisition: Staphyloferrin B transport via ABC,atp_c + h2o_c + istfrnA_e --> adp_c + fe2_c + h_c + pi_c + stfrnA_c,0.0,0.0,1000.0,False
SMIB1,Staphyloferrin B Mediated Iron Acquisition,fe2_e + stfrnB_e <=> istfrnB_e,0.0,-1000.0,1000.0,True
SO3tex,Sulfite transport via diffusion (extracellular to periplasm),so3_e <=> so3_p,0.0,-1000.0,1000.0,True
SO4t2,Sulfate transport in via proton symport,h_e + so4_e --> h_c + so4_c,0.09945147245749457,0.0,1000.0,False
SO4t4pp_1,Sulfate transport via sodium symport,na1_p + so4_p --> na1_c + so4_c,0.0,0.0,1000.0,False
SO4tex,Sulfate transport via diffusion (extracellular to periplasm),so4_e <=> so4_p,0.0,-1000.0,1000.0,True
SPMDabcpp,Spermidine transport via ABC system (periplasm),atp_c + h2o_c + spmd_p --> adp_c + h_c + pi_c + spmd_c,0.0,0.0,1000.0,False
SPMDt3pp,Spermidine transport out via proton antiport (periplasm),h_p + spmd_c --> h_c + spmd_p,0.0,0.0,1000.0,False
SPMS,Spermidine synthase,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,0.0,0.0,1000.0,False
SPODM,Superoxide dismutase,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c,0.0,0.0,1000.0,False
SPP,Sucrose-phosphate phosphatase,h2o_c + suc6p_c --> pi_c + sucr_c,0.0,0.0,1000.0,False
SSALx,Succinate-semialdehyde dehydrogenase (NAD),h2o_c + nad_c + sucsal_c --> 2.0 h_c + nadh_c + succ_c,0.0,0.0,1000.0,False
SSALy,Succinate-semialdehyde dehydrogenase (NADP),h2o_c + nadp_c + sucsal_c --> 2.0 h_c + nadph_c + succ_c,0.0,0.0,1000.0,False
STFRNAt,,stfrnA_c --> stfrnA_e,0.0,0.0,1000.0,False
STFRNBt,,stfrnB_c --> stfrnB_e,0.0,0.0,1000.0,False
SUCBZT1,Succinyl:benzoate CoA transferase,bz_c + 4.0 h_c + succoa_c <=> benzcoa_c + succ_c,0.0,-1000.0,1000.0,True
SUCCt2_2pp,Succinate transport via proton symport (2 H) (periplasm),2.0 h_p + succ_p --> 2.0 h_c + succ_c,0.0,0.0,1000.0,False
SUCD4,Succinate dehyrdogenase,fadh2_c + q8_c --> fad_c + q8h2_c,0.0,0.0,1000.0,False
SUCDi,Succinate dehydrogenase,q8_c + succ_c --> fum_c + q8h2_c,13.016801008175957,0.0,1000.0,False
SUCFUMt,Succinate:fumarate antiporter,fum_e + succ_c <=> fum_c + succ_e,0.0,-1000.0,1000.0,True
SUCOAS,Succinyl-CoA synthetase (ADP-forming),atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,-7.6853280789714065,-1000.0,1000.0,True
SUCR,Sucrose hydrolyzing enzyme,h2o_c + sucr_c --> fru_c + glc__D_c,0.0,0.0,1000.0,False
SUCTARTtpp,Succinate:D-tartrate antiporter (periplasm),succ_c + tartr__D_p <=> succ_p + tartr__D_c,0.0,-1000.0,1000.0,True
SUCpts,Sucrose transport via PEP:Pyr PTS,pep_c + sucr_e --> pyr_c + suc6p_c,0.0,0.0,1000.0,False
SULR,Sulfite reductase (NADPH2),5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,0.09773010082198746,0.0,1000.0,False
SULR_1,Sulfite reductase  NADPH2,3.0 h2o_c + h2s_c + 3.0 nadp_c <=> 5.0 h_c + 3.0 nadph_c + so3_c,0.0,-1000.0,1000.0,True
SULabc,Sulfate transport via ABC system,atp_c + h2o_c + so4_e --> adp_c + h_c + pi_c + so4_c,0.0,0.0,1000.0,False
SULabcpp,Sulfate transport via ABC system (periplasm),atp_c + h2o_c + so4_p --> adp_c + h_c + pi_c + so4_c,0.0,0.0,1000.0,False
St,Sulfur diffusion,s_e <=> s_c,0.0,-1000.0,1000.0,True
T2ECR,,b2coa_c + h_c + nadph_c --> btcoa_c + nadp_c,0.0,0.0,1000.0,False
TALA,Transaldolase,g3p_c + s7p_c <=> e4p_c + f6p_c,-0.07303660541233034,-1000.0,1000.0,True
TARTRDtex,D-tartrate transport via diffusion (extracellular to periplasm),tartr__D_e <=> tartr__D_p,0.0,-1000.0,1000.0,True
TDP,Thiamin pyrophosphatase,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c,0.0,0.0,1000.0,False
TGBPA,Tagatose-bisphosphate aldolase,tagdp__D_c <=> dhap_c + g3p_c,0.0,-1000.0,1000.0,True
THD2pp,NAD(P) transhydrogenase (periplasm),2.0 h_p + nadh_c + nadp_c --> 2.0 h_c + nad_c + nadph_c,0.0,0.0,1000.0,False
THDPS,Tetrahydrodipicolinate succinylase,h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,0.17585172322797651,0.0,1000.0,False
THFAT,Tetrahydrofolate aminomethyltransferase,h2o_c + methf_c --> 5fthf_c + h_c,0.0,0.0,1000.0,False
THIORDXi,Hydrogen peroxide reductase (thioredoxin),h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c,0.0,0.0,1000.0,False
THMDt2,Thymidine transport in via proton symport,h_e + thymd_e --> h_c + thymd_c,0.0,0.0,1000.0,False
THRA,Threonine aldolase,thr__L_c --> acald_c + gly_c,0.0,0.0,1000.0,False
THRA2,L-allo-Threonine Aldolase,athr__L_c --> acald_c + gly_c,0.0,0.0,1000.0,False
THRD,L-threonine dehydrogenase,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,0.0,0.0,1000.0,False
THRD_L,L-threonine deaminase,thr__L_c --> 2obut_c + nh4_c,0.11528547254316401,0.0,1000.0,False
THRS,Threonine synthase,h2o_c + phom_c --> pi_c + thr__L_c,0.2159515873649459,0.0,1000.0,False
THRabc,L-threonine transport via ABC system,atp_c + h2o_c + thr__L_e --> adp_c + h_c + pi_c + thr__L_c,0.0,0.0,1000.0,False
THRt2pp,L-threonine efflux transport via proton antiport (periplasm),h_p + thr__L_c --> h_c + thr__L_p,-1.4087097482427485e-18,0.0,1000.0,False
THRt4pp,L-threonine  via sodium symport (periplasm),na1_p + thr__L_p --> na1_c + thr__L_c,0.0,0.0,1000.0,False
THYMt,Thymine reversible transport via facilated diffusion,thym_e <=> thym_c,0.0,-1000.0,1000.0,True
THZPSN,Thiazole phosphate synthesis,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,8.848913663395194e-05,0.0,1000.0,False
TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,-0.07303660541233035,-1000.0,1000.0,True
TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,-0.22426930166701706,-1000.0,1000.0,True
TMDK1,Thymidine kinase (ATP:thymidine),atp_c + thymd_c --> adp_c + dtmp_c + h_c,0.0,0.0,1000.0,False
TMDS,Thymidylate synthase,dump_c + mlthf_c --> dhf_c + dtmp_c,0.01038298990656496,0.0,1000.0,False
TMPK,Thiamine-phosphate kinase,atp_c + thmmp_c --> adp_c + thmpp_c,8.848913663395193e-05,0.0,1000.0,False
TMPPP,Thiamine-phosphate diphosphorylase,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,8.848913663395194e-05,0.0,1000.0,False
TNTHAC1,2 4 6 dinitrotoluene meisenheimer dihydrideTNT derived hydroxylamines condensation,4hadnt_c + tntmdh_c --> 35dnta_c + h2o_c + no2_c,0.0,0.0,1000.0,False
TNTHAC2,2 4 6 dinitrotoluene meisenheimer dihydrideTNT derived hydroxylamines condensation,2hadnt_c + tntmdh_c --> 2m35mdntha_c + h2o_c + no2_c,0.0,0.0,1000.0,False
TNTR1,TNT nitroreductase 4 Hydroxylamino 2 6 dinitrotoluene,h_c + 2.0 nadph_c + tnt_c --> 4hadnt_c + h2o_c + 2.0 nadp_c,0.0,0.0,1000.0,False
TNTR1x,TNT nitroreductase 4 Hydroxylamino 2 6 dinitrotoluene,h_c + 2.0 nadh_c + tnt_c --> 4hadnt_c + h2o_c + 2.0 nad_c,0.0,0.0,1000.0,False
TNTR2,TNT nitroreductase 2 Hydroxylamino 4 6 dinitrotoluene,h_c + 2.0 nadph_c + tnt_c --> 2hadnt_c + h2o_c + 2.0 nadp_c,0.0,0.0,1000.0,False
TNTR2x,TNT nitroreductase 2 Hydroxylamino 4 6 dinitrotoluene,h_c + 2.0 nadh_c + tnt_c --> 2hadnt_c + h2o_c + 2.0 nad_c,0.0,0.0,1000.0,False
TNTR3,TNT nitroreductase Meisenheimer monohydride complex forming,h_c + nadph_c + 2.0 tnt_c --> nadp_c + 2.0 tntmmh_c,0.0,0.0,1000.0,False
TNTR4,TNT nitroreductase Meisenheimer dihydride complex forming,h_c + nadph_c + 2.0 tntmmh_c --> nadp_c + 2.0 tntmdh_c,0.0,0.0,1000.0,False
TNTep,2 4 6 trinitrotoluene extrusion pump,h_p + tnt_c --> h_c + tnt_e,0.0,0.0,1000.0,False
TNTtex,Trinitrotoluene transport via diffusion  extracellular to periplasm  irreversible,tnt_e --> tnt_p,0.0,0.0,1000.0,False
TNTtpp,Trinitrotoluene transport via diffusion  periplasm to cytosol  irreversible,tnt_p --> tnt_c,0.0,0.0,1000.0,False
TOLt2pp,Toluene transport in via proton symport,h_p + tol_p --> h_c + tol_c,0.0,0.0,1000.0,False
TOLt5,Toluene  transport out via proton antiport  cytosolexternal,h_p + tol_c --> h_c + tol_e,0.0,0.0,1000.0,False
TOLt6,Toluene transport out via proton antiport  periplasmexternal,h_p + tol_p --> h_c + tol_e,0.0,0.0,1000.0,False
TOLt7,Toluene  transport out via proton antiport  cytosolperiplasm,h_p + tol_c --> h_c + tol_p,0.0,0.0,1000.0,False
TOLtex,Toluene  outer membrane porin transport,tol_e <=> tol_p,0.0,-1000.0,1000.0,True
TPI,Triose-phosphate isomerase,dhap_c <=> g3p_c,-0.3766683614595733,-1000.0,1000.0,True
TRDR,Thioredoxin reductase (NADPH),h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,0.0211036670565178,0.0,1000.0,False
TRE6PP,Trehalose-phosphatase,h2o_c + tre6p_c --> pi_c + tre_c,0.0,0.0,1000.0,False
TRE6PS,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",g6p_c + udpg_c --> h_c + tre6p_c + udp_c,0.0,0.0,1000.0,False
